academic_plan_id;academic_subplan;academic_plan_requirement_group;academic_plan_requirement_desc;min_units_per_req;course_id;course_abr;course_descrip
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;003237;CH;Chem Molecular Sci
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
12DSBA;NOSUBPLAN;029946;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
12DSBA;NOSUBPLAN;027898;Free Electives;0;004339;CSC;Intro Comp - Java
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000893;ARC;An Intro to Archit
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000897;ARC;Nat Sys & Arch
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000899;ARC;World Arch
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000898;ARC;Struct & Materials
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000900;ARC;Hist Western Arch
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000902;ARC;Digtl Representatn
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000928;ARC;Arch Structures I
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000929;ARC;Arch Structures II
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000946;ARC;Env Control Sys
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000953;ARC;ARC Construct Sys
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;000955;ARC;Hist Contemp ARC
12EDAB;NOSUBPLAN;026169;Architecture Core Requirements;0;;;Restricted Elective
12EDAB;NOSUBPLAN;026168;Architecture Studio Requiremen;0;004828;D;Design Inquiry I
12EDAB;NOSUBPLAN;026168;Architecture Studio Requiremen;0;031350;D;Design Inquiry II
12EDAB;NOSUBPLAN;026168;Architecture Studio Requiremen;0;031354;D;First Year Studio I
12EDAB;NOSUBPLAN;026168;Architecture Studio Requiremen;0;031353;D;First Year Studio II
12EDAB;NOSUBPLAN;026168;Architecture Studio Requiremen;0;000895;ARC;Arch Design Envt
12EDAB;NOSUBPLAN;026168;Architecture Studio Requiremen;0;000896;ARC;Arch Design Form
12EDAB;NOSUBPLAN;026168;Architecture Studio Requiremen;0;000924;ARC;Arch Design: Tectonics
12EDAB;NOSUBPLAN;026168;Architecture Studio Requiremen;0;000925;ARC;Arch Design Tech
12EDAB;NOSUBPLAN;026168;Architecture Studio Requiremen;0;000938;ARC;Arch.Design:Urban
12EDAB;NOSUBPLAN;026168;Architecture Studio Requiremen;0;000939;ARC;Arch.Design: Advan
12EDAB;NOSUBPLAN;025434;Mathematics & Natural Sciences;0;013594;MA;Calculus I
12EDAB;NOSUBPLAN;025434;Mathematics & Natural Sciences;0;019027;PY;College Physics I
12EDAB;NOSUBPLAN;024945;International Experience;0;;;International Experience
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;008359;ENG;Acad Writing Rsch
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;005667;EC;Fund of Econ
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;013653;MA;Calculus II
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
12EDAB;NOSUBPLAN;029947;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
12EDAB;NOSUBPLAN;013460;Free Electives;0;004339;CSC;Intro Comp - Java
12EDAB;NOSUBPLAN;013460;Free Electives;0;003237;CH;Chem Molecular Sci
12GEDB;NOSUBPLAN;029636;Writing;0;008359;ENG;Acad Writing Rsch
12GEDB;NOSUBPLAN;029637;Design Elective;0;010874;GD;GD Theory and Practice
12GEDB;NOSUBPLAN;029637;Design Elective;0;021688;GD;Typography and Technology
12GEDB;NOSUBPLAN;029637;Design Elective;0;021692;GD;Typograph Lang, Writing,& Read
12GEDB;NOSUBPLAN;029637;Design Elective;0;010890;GD;History of Graphic Design
12GEDB;NOSUBPLAN;029637;Design Elective;0;010901;GD;Informat & Publish Design Syst
12GEDB;NOSUBPLAN;029637;Design Elective;0;;;Design History Elective
12GEDB;NOSUBPLAN;029637;Design Elective;0;;;Design Elective
12GEDB;NOSUBPLAN;029637;Design Elective;0;;;Design Elective
12GEDB;NOSUBPLAN;029638;Studio;0;004828;D;Design Inquiry I
12GEDB;NOSUBPLAN;029638;Studio;0;031354;D;First Year Studio I
12GEDB;NOSUBPLAN;029638;Studio;0;010876;GD;Design, Context, and Experien
12GEDB;NOSUBPLAN;029638;Studio;0;010877;GD;Design for Setting, Ppl, & Use
12GEDB;NOSUBPLAN;029638;Studio;0;010878;GD;Image and Tech Tinkering
12GEDB;NOSUBPLAN;029638;Studio;0;010886;GD;Brand, Interaction, & Serv Des
12GEDB;NOSUBPLAN;029638;Studio;0;021693;GD;Adv Graphic Design Studio
12GEDB;NOSUBPLAN;029638;Studio;0;;;GD 400 Advanced Studio
12GEDB;NOSUBPLAN;029638;Studio;0;031729;GD;Graphic Design Practicum
12GEDB;NOSUBPLAN;029639;Mathematical Sciences;0;013594;MA;Calculus I
12GEDB;NOSUBPLAN;029639;Mathematical Sciences;0;013653;MA;Calculus II
12GEDB;NOSUBPLAN;029640;International Experience;0;;;International Experience
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;019869;COM;Public Speaking
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;005667;EC;Fund of Econ
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;003237;CH;Chem Molecular Sci
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
12GEDB;NOSUBPLAN;029641;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
12GEDB;NOSUBPLAN;029642;Free Electives;8;004339;CSC;Intro Comp - Java
12GEDB;NOSUBPLAN;029642;Free Electives;8;003266;CH;Gen Chem Lab
12GEDB;NOSUBPLAN;029642;Free Electives;8;032346;E;Engineering in the 21st Centur
12GEDB;NOSUBPLAN;029642;Free Electives;8;005161;E;Computing Environ
12GEDB;NOSUBPLAN;029642;Free Electives;8;004362;CSC;SW Development Fundamentals
12IDB;NOSUBPLAN;013313;Writing;0;008359;ENG;Acad Writing Rsch
12IDB;NOSUBPLAN;027562;Core Requirements;0;012500;ID;Intro Digital Tech
12IDB;NOSUBPLAN;027562;Core Requirements;0;012510;ID;Interm Dg Tech
12IDB;NOSUBPLAN;027562;Core Requirements;0;016888;ID;Adv Dig Tech
12IDB;NOSUBPLAN;027562;Core Requirements;0;016880;ID;Visualization I
12IDB;NOSUBPLAN;027562;Core Requirements;0;016890;ID;Visualization II
12IDB;NOSUBPLAN;027562;Core Requirements;0;016875;ID;Cont Mfg Proc I
12IDB;NOSUBPLAN;027562;Core Requirements;0;031870;ID;History of Industrial Design
12IDB;NOSUBPLAN;027562;Core Requirements;0;012521;ID;Human-Centered DN
12IDB;NOSUBPLAN;027562;Core Requirements;0;032744;ID;Research Methods ID
12IDB;NOSUBPLAN;027562;Core Requirements;0;032746;ID;UX for ID
12IDB;NOSUBPLAN;027562;Core Requirements;0;;;Design Elective
12IDB;NOSUBPLAN;027896;Studios;0;031354;D;First Year Studio I
12IDB;NOSUBPLAN;027896;Studios;0;010873;ID;Basic ID Studio
12IDB;NOSUBPLAN;027896;Studios;0;012498;ID;ID Studio I
12IDB;NOSUBPLAN;027896;Studios;0;012499;ID;ID Studio II
12IDB;NOSUBPLAN;027896;Studios;0;012508;ID;ID Studio I
12IDB;NOSUBPLAN;027896;Studios;0;032743;ID;ID Studio IV
12IDB;NOSUBPLAN;027896;Studios;0;016884;ID;Adv ID Studio I
12IDB;NOSUBPLAN;027896;Studios;0;032745;ID;Adv ID Studio II
12IDB;NOSUBPLAN;024939;International Experience;0;;;International Experience
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;018448;PSY;Intro to Psych
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;005667;EC;Fund of Econ
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;013594;MA;Calculus I
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;013653;MA;Calculus II
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;003237;CH;Chem Molecular Sci
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
12IDB;NOSUBPLAN;029949;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
12IDB;NOSUBPLAN;013317;Free Electives;0;004339;CSC;Intro Comp - Java
12IDB;NOSUBPLAN;013317;Free Electives;0;003266;CH;Gen Chem Lab
12IDB;NOSUBPLAN;013317;Free Electives;0;032346;E;Engineering in the 21st Centur
20ACCBS;NOSUBPLAN;029819;Humanities and Social Sciences;0;008359;ENG;Acad Writing Rsch
20ACCBS;NOSUBPLAN;029819;Humanities and Social Sciences;0;019869;COM;Public Speaking
20ACCBS;NOSUBPLAN;029819;Humanities and Social Sciences;0;018448;PSY;Intro to Psych
20ACCBS;NOSUBPLAN;029819;Humanities and Social Sciences;0;;;Principles of Microeconomics
20ACCBS;NOSUBPLAN;029819;Humanities and Social Sciences;0;005663;EC;Princ of Macroecon
20ACCBS;NOSUBPLAN;029819;Humanities and Social Sciences;0;008564;ENG;Commun Engr & Tech
20ACCBS;NOSUBPLAN;029819;Humanities and Social Sciences;0;;;Humanities Elective
20ACCBS;NOSUBPLAN;029819;Humanities and Social Sciences;0;011459;HI;The World Since 1750
20ACCBS;NOSUBPLAN;029819;Humanities and Social Sciences;0;;;Ethics
20ACCBS;NOSUBPLAN;026570;Mathematical and Natural Sciences;0;002238;BIO;Bio Modern World
20ACCBS;NOSUBPLAN;026570;Mathematical and Natural Sciences;0;001626;BIO;Bio Mod World Lab
20ACCBS;NOSUBPLAN;026570;Mathematical and Natural Sciences;0;018965;PY;Conceptual Physics
20ACCBS;NOSUBPLAN;026570;Mathematical and Natural Sciences;0;013594;MA;Calculus I
20ACCBS;NOSUBPLAN;026570;Mathematical and Natural Sciences;0;013658;MA;Calculus III
20ACCBS;NOSUBPLAN;026570;Mathematical and Natural Sciences;0;020211;ST;Prob & Stat-Engr
20ACCBS;NOSUBPLAN;026570;Mathematical and Natural Sciences;0;032463;BUS;Intro to Bus Analytics
20ACCBS;NOSUBPLAN;026570;Mathematical and Natural Sciences;0;;;ST 307 or ST 308
20ACCBS;NOSUBPLAN;026242;Interdisciplinary Perspectives;0;032346;E;Engineering in the 21st Centur
20ACCBS;NOSUBPLAN;020950;Physical Education;0;025006;GEP;GEP Fitness and Wellness
20ACCBS;NOSUBPLAN;020950;Physical Education;0;025009;GEP;GEP Health & Exercise Studies
20ACCBS;NOSUBPLAN;029836;Corequisites;0;011459;HI;The World Since 1750
20ACCBS;NOSUBPLAN;029836;Corequisites;0;010078;FLS;HI School Spanish
20ACCBS;NOSUBPLAN;026187;Major Requirements (Non-Acc);0;002294;M;Pers and Prof Identity Dev
20ACCBS;NOSUBPLAN;026187;Major Requirements (Non-Acc);0;002312;MIE;Introduction to Business
20ACCBS;NOSUBPLAN;026187;Major Requirements (Non-Acc);0;005464;BUS;Financial Management
20ACCBS;NOSUBPLAN;026187;Major Requirements (Non-Acc);0;023918;MIE;Managing People
20ACCBS;NOSUBPLAN;026187;Major Requirements (Non-Acc);0;002380;BUS;Info Systems Mgmt
20ACCBS;NOSUBPLAN;026187;Major Requirements (Non-Acc);0;002393;BUS;Marketing Methods
20ACCBS;NOSUBPLAN;026187;Major Requirements (Non-Acc);0;002397;BUS;Operations Mgmt
20ACCBS;NOSUBPLAN;026187;Major Requirements (Non-Acc);0;023915;MIE;Legal & Reg Envir
20ACCBS;NOSUBPLAN;026187;Major Requirements (Non-Acc);0;002449;MIE;Bus Pol & Strat
20ACCBS;NOSUBPLAN;026571;Major Requirements (Acc);0;000012;ACC;Concepts Fin Repor
20ACCBS;NOSUBPLAN;026571;Major Requirements (Acc);0;000018;ACC;Intro to Mgrl Accounting
20ACCBS;NOSUBPLAN;026571;Major Requirements (Acc);0;000036;ACC;Intermed Fin Acc I
20ACCBS;NOSUBPLAN;026571;Major Requirements (Acc);0;000039;ACC;Intermed Fin Ac II
20ACCBS;NOSUBPLAN;026571;Major Requirements (Acc);0;000047;ACC;Intro Income Tax
20ACCBS;NOSUBPLAN;026571;Major Requirements (Acc);0;000050;ACC;Acc Info System
20ACCBS;NOSUBPLAN;026571;Major Requirements (Acc);0;000076;ACC;Auditing and Assurance Service
20ACCBS;NOSUBPLAN;029415;Analytics Focus;0;;;ACC 458: Accounting Analytics
20ACCBS;NOSUBPLAN;029415;Analytics Focus;0;;;ACC 459
20ACCBS;NOSUBPLAN;029415;Analytics Focus;0;;;Accounting Elective
20ACCBS;NOSUBPLAN;031783;GEP Elective;3;003237;CH;Chem Molecular Sci
20ACCBS;NOSUBPLAN;029427;Free Electives;0;004339;CSC;Intro Comp - Java
20ACCBS;NOSUBPLAN;029427;Free Electives;0;003266;CH;Gen Chem Lab
20ACCBS;NOSUBPLAN;029427;Free Electives;0;005161;E;Computing Environ
20ACCBS;NOSUBPLAN;029427;Free Electives;0;004362;CSC;SW Development Fundamentals
20ACCBS;NOSUBPLAN;029427;Free Electives;0;032846;CSC;SW Development Fundamentals La
20ACCBS;NOSUBPLAN;029427;Free Electives;0;005153;E;Intro Engineering
20ACCBS;NOSUBPLAN;029427;Free Electives;0;013653;MA;Calculus II
20BUSBS;20BUSBSBA;030966;Humanities and Social Sciences;0;008359;ENG;Acad Writing Rsch
20BUSBS;20BUSBSBA;030966;Humanities and Social Sciences;0;019869;COM;Public Speaking
20BUSBS;20BUSBSBA;030966;Humanities and Social Sciences;0;018448;PSY;Intro to Psych
20BUSBS;20BUSBSBA;030966;Humanities and Social Sciences;0;;;Principles of Microeconomics
20BUSBS;20BUSBSBA;030966;Humanities and Social Sciences;0;005663;EC;Princ of Macroecon
20BUSBS;20BUSBSBA;030966;Humanities and Social Sciences;0;008564;ENG;Commun Engr & Tech
20BUSBS;20BUSBSBA;030966;Humanities and Social Sciences;0;;;Humanities Elective
20BUSBS;20BUSBSBA;030966;Humanities and Social Sciences;0;011459;HI;The World Since 1750
20BUSBS;20BUSBSBA;030966;Humanities and Social Sciences;0;;;Ethics
20BUSBS;20BUSBSBA;030966;Humanities and Social Sciences;0;010078;FLS;HI School Spanish
20BUSBS;20BUSBSBA;029381;Mathematical and Natural Sciences;0;002238;BIO;Bio Modern World
20BUSBS;20BUSBSBA;029381;Mathematical and Natural Sciences;0;001626;BIO;Bio Mod World Lab
20BUSBS;20BUSBSBA;029381;Mathematical and Natural Sciences;0;018965;PY;Conceptual Physics
20BUSBS;20BUSBSBA;029381;Mathematical and Natural Sciences;0;013594;MA;Calculus I
20BUSBS;20BUSBSBA;029381;Mathematical and Natural Sciences;0;013658;MA;Calculus III
20BUSBS;20BUSBSBA;029381;Mathematical and Natural Sciences;0;020211;ST;Prob & Stat-Engr
20BUSBS;20BUSBSBA;029381;Mathematical and Natural Sciences;0;032463;BUS;Intro to Bus Analytics
20BUSBS;20BUSBSBA;029381;Mathematical and Natural Sciences;0;;;ST 307 or ST 308
20BUSBS;20BUSBSBA;026241;Interdisciplinary Perspectives;0;032346;E;Engineering in the 21st Centur
20BUSBS;20BUSBSBA;021150;Physical Education;0;025006;GEP;GEP Fitness and Wellness
20BUSBS;20BUSBSBA;021150;Physical Education;0;025009;GEP;GEP Health & Exercise Studies
20BUSBS;20BUSBSBA;029821;Corequisites;0;011459;HI;The World Since 1750
20BUSBS;20BUSBSBA;026579;Major Requirements;0;002294;M;Pers and Prof Identity Dev
20BUSBS;20BUSBSBA;026579;Major Requirements;0;002312;MIE;Introduction to Business
20BUSBS;20BUSBSBA;026579;Major Requirements;0;000012;ACC;Concepts Fin Repor
20BUSBS;20BUSBSBA;026579;Major Requirements;0;000018;ACC;Intro to Mgrl Accounting
20BUSBS;20BUSBSBA;026579;Major Requirements;0;002368;MIE;Intro Entrepreneur
20BUSBS;20BUSBSBA;026579;Major Requirements;0;005464;BUS;Financial Management
20BUSBS;20BUSBSBA;026579;Major Requirements;0;023918;MIE;Managing People
20BUSBS;20BUSBSBA;026579;Major Requirements;0;;;Information Systems Management
20BUSBS;20BUSBSBA;026579;Major Requirements;0;002393;BUS;Marketing Methods
20BUSBS;20BUSBSBA;026579;Major Requirements;0;002397;BUS;Operations Mgmt
20BUSBS;20BUSBSBA;026579;Major Requirements;0;;;Legal & Regulatory Environment
20BUSBS;20BUSBSBA;026579;Major Requirements;0;002449;MIE;Bus Pol & Strat
20BUSBS;20BUSBSBA;030935;Analytics Coursework;0;002429;BUS;Database Managemnt
20BUSBS;20BUSBSBA;030935;Analytics Coursework;0;032246;BUS;Analytics: Data to Decisions
20BUSBS;20BUSBSBA;030705;Analytics Electives;0;;;Concentration Electives
20BUSBS;20BUSBSBA;030705;Analytics Electives;0;033261;DSA;Explore Data Analysis Big Data
20BUSBS;20BUSBSBA;031784;GEP Elective;3;003237;CH;Chem Molecular Sci
20BUSBS;20BUSBSBA;030707;Free Electives;19;004339;CSC;Intro Comp - Java
20BUSBS;20BUSBSBA;030707;Free Electives;19;003266;CH;Gen Chem Lab
20BUSBS;20BUSBSBA;030707;Free Electives;19;005161;E;Computing Environ
20BUSBS;20BUSBSBA;030707;Free Electives;19;004362;CSC;SW Development Fundamentals
20BUSBS;20BUSBSBA;030707;Free Electives;19;032846;CSC;SW Development Fundamentals La
20BUSBS;20BUSBSBA;030707;Free Electives;19;005153;E;Intro Engineering
20BUSBS;20BUSBSBA;030707;Free Electives;19;013653;MA;Calculus II
20BUSBS;20BUSBSBA;030707;Free Electives;19;018981;PY;Physics Engr I
20BUSBS;20BUSBSBA;030707;Free Electives;19;019002;PY;Physics Engr I Lab
20BUSBS;20BUSBSBA;030707;Free Electives;19;004367;CSC;Discrete Math
20BUSBS;20BUSENT;030966;Humanities and Social Sciences;0;008359;ENG;Acad Writing Rsch
20BUSBS;20BUSENT;030966;Humanities and Social Sciences;0;019869;COM;Public Speaking
20BUSBS;20BUSENT;030966;Humanities and Social Sciences;0;018448;PSY;Intro to Psych
20BUSBS;20BUSENT;030966;Humanities and Social Sciences;0;;;Principles of Microeconomics
20BUSBS;20BUSENT;030966;Humanities and Social Sciences;0;005663;EC;Princ of Macroecon
20BUSBS;20BUSENT;030966;Humanities and Social Sciences;0;008564;ENG;Commun Engr & Tech
20BUSBS;20BUSENT;030966;Humanities and Social Sciences;0;;;Humanities Elective
20BUSBS;20BUSENT;030966;Humanities and Social Sciences;0;011459;HI;The World Since 1750
20BUSBS;20BUSENT;030966;Humanities and Social Sciences;0;;;Ethics
20BUSBS;20BUSENT;030966;Humanities and Social Sciences;0;010078;FLS;HI School Spanish
20BUSBS;20BUSENT;029381;Mathematical and Natural Sciences;0;002238;BIO;Bio Modern World
20BUSBS;20BUSENT;029381;Mathematical and Natural Sciences;0;001626;BIO;Bio Mod World Lab
20BUSBS;20BUSENT;029381;Mathematical and Natural Sciences;0;018965;PY;Conceptual Physics
20BUSBS;20BUSENT;029381;Mathematical and Natural Sciences;0;013594;MA;Calculus I
20BUSBS;20BUSENT;029381;Mathematical and Natural Sciences;0;013658;MA;Calculus III
20BUSBS;20BUSENT;029381;Mathematical and Natural Sciences;0;020211;ST;Prob & Stat-Engr
20BUSBS;20BUSENT;029381;Mathematical and Natural Sciences;0;032463;BUS;Intro to Bus Analytics
20BUSBS;20BUSENT;029381;Mathematical and Natural Sciences;0;;;ST 307 or ST 308
20BUSBS;20BUSENT;026241;Interdisciplinary Perspectives;0;032346;E;Engineering in the 21st Centur
20BUSBS;20BUSENT;021150;Physical Education;0;025006;GEP;GEP Fitness and Wellness
20BUSBS;20BUSENT;021150;Physical Education;0;025009;GEP;GEP Health & Exercise Studies
20BUSBS;20BUSENT;029821;Corequisites;0;011459;HI;The World Since 1750
20BUSBS;20BUSENT;026579;Major Requirements;0;002294;M;Pers and Prof Identity Dev
20BUSBS;20BUSENT;026579;Major Requirements;0;002312;MIE;Introduction to Business
20BUSBS;20BUSENT;026579;Major Requirements;0;000012;ACC;Concepts Fin Repor
20BUSBS;20BUSENT;026579;Major Requirements;0;000018;ACC;Intro to Mgrl Accounting
20BUSBS;20BUSENT;026579;Major Requirements;0;002368;MIE;Intro Entrepreneur
20BUSBS;20BUSENT;026579;Major Requirements;0;005464;BUS;Financial Management
20BUSBS;20BUSENT;026579;Major Requirements;0;023918;MIE;Managing People
